"","listings_data_url","country","city","date"
"1","http://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2019-03-15/data/listings.csv.gz","argentina","buenos-aires","2019-03-15"
"2","http://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2019-04-17/data/listings.csv.gz","argentina","buenos-aires","2019-04-17"
"3","http://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2019-07-16/data/listings.csv.gz","argentina","buenos-aires","2019-07-16"
"4","http://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2019-08-27/data/listings.csv.gz","argentina","buenos-aires","2019-08-27"
"5","http://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2019-09-24/data/listings.csv.gz","argentina","buenos-aires","2019-09-24"
"6","http://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2019-10-20/data/listings.csv.gz","argentina","buenos-aires","2019-10-20"
"7","http://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2019-11-25/data/listings.csv.gz","argentina","buenos-aires","2019-11-25"
"8","http://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2019-12-27/data/listings.csv.gz","argentina","buenos-aires","2019-12-27"
"9","http://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2020-01-23/data/listings.csv.gz","argentina","buenos-aires","2020-01-23"
"10","http://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2020-02-27/data/listings.csv.gz","argentina","buenos-aires","2020-02-27"
"11","http://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2020-03-19/data/listings.csv.gz","argentina","buenos-aires","2020-03-19"
"12","http://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2020-04-26/data/listings.csv.gz","argentina","buenos-aires","2020-04-26"
"13","http://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2020-05-25/data/listings.csv.gz","argentina","buenos-aires","2020-05-25"
"14","http://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2020-06-21/data/listings.csv.gz","argentina","buenos-aires","2020-06-21"
"15","http://data.insideairbnb.com/australia/sa/barossa-valley/2018-04-16/data/listings.csv.gz","australia","barossa-valley","2018-04-16"
"16","http://data.insideairbnb.com/australia/sa/barossa-valley/2018-05-21/data/listings.csv.gz","australia","barossa-valley","2018-05-21"
"17","http://data.insideairbnb.com/australia/sa/barossa-valley/2018-07-24/data/listings.csv.gz","australia","barossa-valley","2018-07-24"
"18","http://data.insideairbnb.com/australia/sa/barossa-valley/2018-08-18/data/listings.csv.gz","australia","barossa-valley","2018-08-18"
"19","http://data.insideairbnb.com/australia/sa/barossa-valley/2018-09-15/data/listings.csv.gz","australia","barossa-valley","2018-09-15"
"20","http://data.insideairbnb.com/australia/sa/barossa-valley/2018-10-16/data/listings.csv.gz","australia","barossa-valley","2018-10-16"
"21","http://data.insideairbnb.com/australia/sa/barossa-valley/2018-11-15/data/listings.csv.gz","australia","barossa-valley","2018-11-15"
"22","http://data.insideairbnb.com/australia/sa/barossa-valley/2018-12-14/data/listings.csv.gz","australia","barossa-valley","2018-12-14"
"23","http://data.insideairbnb.com/australia/sa/barossa-valley/2019-01-19/data/listings.csv.gz","australia","barossa-valley","2019-01-19"
"24","http://data.insideairbnb.com/australia/sa/barossa-valley/2019-02-11/data/listings.csv.gz","australia","barossa-valley","2019-02-11"
"25","http://data.insideairbnb.com/australia/sa/barossa-valley/2019-03-13/data/listings.csv.gz","australia","barossa-valley","2019-03-13"
"26","http://data.insideairbnb.com/australia/sa/barossa-valley/2019-04-17/data/listings.csv.gz","australia","barossa-valley","2019-04-17"
"27","http://data.insideairbnb.com/australia/sa/barossa-valley/2019-05-22/data/listings.csv.gz","australia","barossa-valley","2019-05-22"
"28","http://data.insideairbnb.com/australia/sa/barossa-valley/2019-06-22/data/listings.csv.gz","australia","barossa-valley","2019-06-22"
"29","http://data.insideairbnb.com/australia/sa/barossa-valley/2019-07-15/data/listings.csv.gz","australia","barossa-valley","2019-07-15"
"30","http://data.insideairbnb.com/australia/sa/barossa-valley/2019-08-24/data/listings.csv.gz","australia","barossa-valley","2019-08-24"
"31","http://data.insideairbnb.com/australia/sa/barossa-valley/2019-09-23/data/listings.csv.gz","australia","barossa-valley","2019-09-23"
"32","http://data.insideairbnb.com/australia/sa/barossa-valley/2019-10-20/data/listings.csv.gz","australia","barossa-valley","2019-10-20"
"33","http://data.insideairbnb.com/australia/sa/barossa-valley/2019-11-24/data/listings.csv.gz","australia","barossa-valley","2019-11-24"
"34","http://data.insideairbnb.com/australia/sa/barossa-valley/2019-12-24/data/listings.csv.gz","australia","barossa-valley","2019-12-24"
"35","http://data.insideairbnb.com/australia/sa/barossa-valley/2020-01-22/data/listings.csv.gz","australia","barossa-valley","2020-01-22"
"36","http://data.insideairbnb.com/australia/sa/barossa-valley/2020-02-26/data/listings.csv.gz","australia","barossa-valley","2020-02-26"
"37","http://data.insideairbnb.com/australia/sa/barossa-valley/2020-03-19/data/listings.csv.gz","australia","barossa-valley","2020-03-19"
"38","http://data.insideairbnb.com/australia/sa/barossa-valley/2020-04-26/data/listings.csv.gz","australia","barossa-valley","2020-04-26"
"39","http://data.insideairbnb.com/australia/sa/barossa-valley/2020-05-24/data/listings.csv.gz","australia","barossa-valley","2020-05-24"
"40","http://data.insideairbnb.com/australia/sa/barossa-valley/2020-06-19/data/listings.csv.gz","australia","barossa-valley","2020-06-19"
"41","http://data.insideairbnb.com/australia/sa/barossa-valley/2020-07-28/data/listings.csv.gz","australia","barossa-valley","2020-07-28"
"42","http://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2018-08-06/data/listings.csv.gz","australia","barwon-south-west-vic","2018-08-06"
"43","http://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2018-09-10/data/listings.csv.gz","australia","barwon-south-west-vic","2018-09-10"
"44","http://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2018-10-25/data/listings.csv.gz","australia","barwon-south-west-vic","2018-10-25"
"45","http://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2018-11-18/data/listings.csv.gz","australia","barwon-south-west-vic","2018-11-18"
"46","http://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2018-12-16/data/listings.csv.gz","australia","barwon-south-west-vic","2018-12-16"
"47","http://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2019-01-27/data/listings.csv.gz","australia","barwon-south-west-vic","2019-01-27"
"48","http://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2019-02-13/data/listings.csv.gz","australia","barwon-south-west-vic","2019-02-13"
"49","http://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2019-03-18/data/listings.csv.gz","australia","barwon-south-west-vic","2019-03-18"
"50","http://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2019-04-20/data/listings.csv.gz","australia","barwon-south-west-vic","2019-04-20"
"51","http://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2019-05-23/data/listings.csv.gz","australia","barwon-south-west-vic","2019-05-23"
"52","http://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2019-06-25/data/listings.csv.gz","australia","barwon-south-west-vic","2019-06-25"
"53","http://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2019-07-20/data/listings.csv.gz","australia","barwon-south-west-vic","2019-07-20"
"54","http://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2019-08-28/data/listings.csv.gz","australia","barwon-south-west-vic","2019-08-28"
"55","http://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2019-09-25/data/listings.csv.gz","australia","barwon-south-west-vic","2019-09-25"
"56","http://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2019-10-25/data/listings.csv.gz","australia","barwon-south-west-vic","2019-10-25"
"57","http://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2019-11-26/data/listings.csv.gz","australia","barwon-south-west-vic","2019-11-26"
"58","http://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2019-12-30/data/listings.csv.gz","australia","barwon-south-west-vic","2019-12-30"
"59","http://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2020-01-26/data/listings.csv.gz","australia","barwon-south-west-vic","2020-01-26"
"60","http://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2020-02-27/data/listings.csv.gz","australia","barwon-south-west-vic","2020-02-27"
"61","http://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2020-03-21/data/listings.csv.gz","australia","barwon-south-west-vic","2020-03-21"
"62","http://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2020-04-28/data/listings.csv.gz","australia","barwon-south-west-vic","2020-04-28"
"63","http://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2020-05-26/data/listings.csv.gz","australia","barwon-south-west-vic","2020-05-26"
"64","http://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2020-06-22/data/listings.csv.gz","australia","barwon-south-west-vic","2020-06-22"
"65","http://data.insideairbnb.com/australia/vic/melbourne/2015-07-18/data/listings.csv.gz","australia","melbourne","2015-07-18"
"66","http://data.insideairbnb.com/australia/vic/melbourne/2015-09-03/data/listings.csv.gz","australia","melbourne","2015-09-03"
"67","http://data.insideairbnb.com/australia/vic/melbourne/2015-10-02/data/listings.csv.gz","australia","melbourne","2015-10-02"
"68","http://data.insideairbnb.com/australia/vic/melbourne/2015-12-03/data/listings.csv.gz","australia","melbourne","2015-12-03"
"69","http://data.insideairbnb.com/australia/vic/melbourne/2016-01-03/data/listings.csv.gz","australia","melbourne","2016-01-03"
"70","http://data.insideairbnb.com/australia/vic/melbourne/2016-09-04/data/listings.csv.gz","australia","melbourne","2016-09-04"
"71","http://data.insideairbnb.com/australia/vic/melbourne/2016-12-05/data/listings.csv.gz","australia","melbourne","2016-12-05"
"72","http://data.insideairbnb.com/australia/vic/melbourne/2017-04-03/data/listings.csv.gz","australia","melbourne","2017-04-03"
"73","http://data.insideairbnb.com/australia/vic/melbourne/2018-04-09/data/listings.csv.gz","australia","melbourne","2018-04-09"
"74","http://data.insideairbnb.com/australia/vic/melbourne/2018-05-12/data/listings.csv.gz","australia","melbourne","2018-05-12"
"75","http://data.insideairbnb.com/australia/vic/melbourne/2018-07-07/data/listings.csv.gz","australia","melbourne","2018-07-07"
"76","http://data.insideairbnb.com/australia/vic/melbourne/2018-08-08/data/listings.csv.gz","australia","melbourne","2018-08-08"
"77","http://data.insideairbnb.com/australia/vic/melbourne/2018-09-09/data/listings.csv.gz","australia","melbourne","2018-09-09"
"78","http://data.insideairbnb.com/australia/vic/melbourne/2018-10-06/data/listings.csv.gz","australia","melbourne","2018-10-06"
"79","http://data.insideairbnb.com/australia/vic/melbourne/2018-11-04/data/listings.csv.gz","australia","melbourne","2018-11-04"
"80","http://data.insideairbnb.com/australia/vic/melbourne/2018-12-07/data/listings.csv.gz","australia","melbourne","2018-12-07"
"81","http://data.insideairbnb.com/australia/vic/melbourne/2019-01-13/data/listings.csv.gz","australia","melbourne","2019-01-13"
"82","http://data.insideairbnb.com/australia/vic/melbourne/2019-02-04/data/listings.csv.gz","australia","melbourne","2019-02-04"
"83","http://data.insideairbnb.com/australia/vic/melbourne/2019-03-07/data/listings.csv.gz","australia","melbourne","2019-03-07"
"84","http://data.insideairbnb.com/australia/vic/melbourne/2019-04-08/data/listings.csv.gz","australia","melbourne","2019-04-08"
"85","http://data.insideairbnb.com/australia/vic/melbourne/2019-05-11/data/listings.csv.gz","australia","melbourne","2019-05-11"
"86","http://data.insideairbnb.com/australia/vic/melbourne/2019-06-04/data/listings.csv.gz","australia","melbourne","2019-06-04"
"87","http://data.insideairbnb.com/australia/vic/melbourne/2019-07-09/data/listings.csv.gz","australia","melbourne","2019-07-09"
"88","http://data.insideairbnb.com/australia/vic/melbourne/2019-08-09/data/listings.csv.gz","australia","melbourne","2019-08-09"
"89","http://data.insideairbnb.com/australia/vic/melbourne/2019-09-14/data/listings.csv.gz","australia","melbourne","2019-09-14"
"90","http://data.insideairbnb.com/australia/vic/melbourne/2019-10-15/data/listings.csv.gz","australia","melbourne","2019-10-15"
"91","http://data.insideairbnb.com/australia/vic/melbourne/2019-11-05/data/listings.csv.gz","australia","melbourne","2019-11-05"
"92","http://data.insideairbnb.com/australia/vic/melbourne/2019-12-08/data/listings.csv.gz","australia","melbourne","2019-12-08"
"93","http://data.insideairbnb.com/australia/vic/melbourne/2020-01-07/data/listings.csv.gz","australia","melbourne","2020-01-07"
"94","http://data.insideairbnb.com/australia/vic/melbourne/2020-02-15/data/listings.csv.gz","australia","melbourne","2020-02-15"
"95","http://data.insideairbnb.com/australia/vic/melbourne/2020-03-16/data/listings.csv.gz","australia","melbourne","2020-03-16"
"96","http://data.insideairbnb.com/australia/vic/melbourne/2020-04-18/data/listings.csv.gz","australia","melbourne","2020-04-18"
"97","http://data.insideairbnb.com/australia/vic/melbourne/2020-05-13/data/listings.csv.gz","australia","melbourne","2020-05-13"
"98","http://data.insideairbnb.com/australia/vic/melbourne/2020-06-11/data/listings.csv.gz","australia","melbourne","2020-06-11"
"99","http://data.insideairbnb.com/australia/vic/melbourne/2020-08-20/data/listings.csv.gz","australia","melbourne","2020-08-20"
"100","http://data.insideairbnb.com/australia/vic/melbourne/2020-09-10/data/listings.csv.gz","australia","melbourne","2020-09-10"
"101","http://data.insideairbnb.com/australia/nsw/northern-rivers/2016-04-02/data/listings.csv.gz","australia","northern-rivers","2016-04-02"
"102","http://data.insideairbnb.com/australia/nsw/northern-rivers/2018-04-22/data/listings.csv.gz","australia","northern-rivers","2018-04-22"
"103","http://data.insideairbnb.com/australia/nsw/northern-rivers/2018-05-29/data/listings.csv.gz","australia","northern-rivers","2018-05-29"
"104","http://data.insideairbnb.com/australia/nsw/northern-rivers/2018-07-31/data/listings.csv.gz","australia","northern-rivers","2018-07-31"
"105","http://data.insideairbnb.com/australia/nsw/northern-rivers/2018-08-29/data/listings.csv.gz","australia","northern-rivers","2018-08-29"
"106","http://data.insideairbnb.com/australia/nsw/northern-rivers/2018-09-28/data/listings.csv.gz","australia","northern-rivers","2018-09-28"
"107","http://data.insideairbnb.com/australia/nsw/northern-rivers/2018-10-25/data/listings.csv.gz","australia","northern-rivers","2018-10-25"
"108","http://data.insideairbnb.com/australia/nsw/northern-rivers/2018-11-27/data/listings.csv.gz","australia","northern-rivers","2018-11-27"
"109","http://data.insideairbnb.com/australia/nsw/northern-rivers/2018-12-22/data/listings.csv.gz","australia","northern-rivers","2018-12-22"
"110","http://data.insideairbnb.com/australia/nsw/northern-rivers/2019-01-30/data/listings.csv.gz","australia","northern-rivers","2019-01-30"
"111","http://data.insideairbnb.com/australia/nsw/northern-rivers/2019-02-24/data/listings.csv.gz","australia","northern-rivers","2019-02-24"
"112","http://data.insideairbnb.com/australia/nsw/northern-rivers/2019-03-31/data/listings.csv.gz","australia","northern-rivers","2019-03-31"
"113","http://data.insideairbnb.com/australia/nsw/northern-rivers/2019-05-01/data/listings.csv.gz","australia","northern-rivers","2019-05-01"
"114","http://data.insideairbnb.com/australia/nsw/northern-rivers/2019-05-29/data/listings.csv.gz","australia","northern-rivers","2019-05-29"
"115","http://data.insideairbnb.com/australia/nsw/northern-rivers/2019-06-30/data/listings.csv.gz","australia","northern-rivers","2019-06-30"
"116","http://data.insideairbnb.com/australia/nsw/northern-rivers/2019-07-30/data/listings.csv.gz","australia","northern-rivers","2019-07-30"
"117","http://data.insideairbnb.com/australia/nsw/northern-rivers/2019-09-01/data/listings.csv.gz","australia","northern-rivers","2019-09-01"
"118","http://data.insideairbnb.com/australia/nsw/northern-rivers/2019-09-30/data/listings.csv.gz","australia","northern-rivers","2019-09-30"
"119","http://data.insideairbnb.com/australia/nsw/northern-rivers/2019-10-31/data/listings.csv.gz","australia","northern-rivers","2019-10-31"
"120","http://data.insideairbnb.com/australia/nsw/northern-rivers/2019-11-30/data/listings.csv.gz","australia","northern-rivers","2019-11-30"
"121","http://data.insideairbnb.com/australia/nsw/northern-rivers/2019-12-31/data/listings.csv.gz","australia","northern-rivers","2019-12-31"
"122","http://data.insideairbnb.com/australia/nsw/northern-rivers/2020-01-31/data/listings.csv.gz","australia","northern-rivers","2020-01-31"
"123","http://data.insideairbnb.com/australia/nsw/northern-rivers/2020-02-29/data/listings.csv.gz","australia","northern-rivers","2020-02-29"
"124","http://data.insideairbnb.com/australia/nsw/northern-rivers/2020-03-22/data/listings.csv.gz","australia","northern-rivers","2020-03-22"
"125","http://data.insideairbnb.com/australia/nsw/northern-rivers/2020-04-29/data/listings.csv.gz","australia","northern-rivers","2020-04-29"
"126","http://data.insideairbnb.com/australia/nsw/northern-rivers/2020-05-31/data/listings.csv.gz","australia","northern-rivers","2020-05-31"
"127","http://data.insideairbnb.com/australia/nsw/northern-rivers/2020-06-27/data/listings.csv.gz","australia","northern-rivers","2020-06-27"
"128","http://data.insideairbnb.com/australia/nsw/northern-rivers/2020-08-28/data/listings.csv.gz","australia","northern-rivers","2020-08-28"
"129","http://data.insideairbnb.com/australia/nsw/northern-rivers/2020-09-20/data/listings.csv.gz","australia","northern-rivers","2020-09-20"
"130","http://data.insideairbnb.com/australia/nsw/sydney/2015-05-10/data/listings.csv.gz","australia","sydney","2015-05-10"
"131","http://data.insideairbnb.com/australia/nsw/sydney/2015-09-03/data/listings.csv.gz","australia","sydney","2015-09-03"
"132","http://data.insideairbnb.com/australia/nsw/sydney/2015-10-02/data/listings.csv.gz","australia","sydney","2015-10-02"
"133","http://data.insideairbnb.com/australia/nsw/sydney/2015-12-03/data/listings.csv.gz","australia","sydney","2015-12-03"
"134","http://data.insideairbnb.com/australia/nsw/sydney/2016-01-03/data/listings.csv.gz","australia","sydney","2016-01-03"
"135","http://data.insideairbnb.com/australia/nsw/sydney/2016-12-04/data/listings.csv.gz","australia","sydney","2016-12-04"
"136","http://data.insideairbnb.com/australia/nsw/sydney/2017-03-03/data/listings.csv.gz","australia","sydney","2017-03-03"
"137","http://data.insideairbnb.com/australia/nsw/sydney/2017-04-03/data/listings.csv.gz","australia","sydney","2017-04-03"
"138","http://data.insideairbnb.com/australia/nsw/sydney/2017-10-03/data/listings.csv.gz","australia","sydney","2017-10-03"
"139","http://data.insideairbnb.com/australia/nsw/sydney/2017-11-07/data/listings.csv.gz","australia","sydney","2017-11-07"
"140","http://data.insideairbnb.com/australia/nsw/sydney/2017-12-05/data/listings.csv.gz","australia","sydney","2017-12-05"
"141","http://data.insideairbnb.com/australia/nsw/sydney/2018-01-13/data/listings.csv.gz","australia","sydney","2018-01-13"
"142","http://data.insideairbnb.com/australia/nsw/sydney/2018-04-09/data/listings.csv.gz","australia","sydney","2018-04-09"
"143","http://data.insideairbnb.com/australia/nsw/sydney/2018-05-12/data/listings.csv.gz","australia","sydney","2018-05-12"
"144","http://data.insideairbnb.com/australia/nsw/sydney/2018-07-06/data/listings.csv.gz","australia","sydney","2018-07-06"
"145","http://data.insideairbnb.com/australia/nsw/sydney/2018-08-08/data/listings.csv.gz","australia","sydney","2018-08-08"
"146","http://data.insideairbnb.com/australia/nsw/sydney/2018-09-09/data/listings.csv.gz","australia","sydney","2018-09-09"
"147","http://data.insideairbnb.com/australia/nsw/sydney/2018-10-06/data/listings.csv.gz","australia","sydney","2018-10-06"
"148","http://data.insideairbnb.com/australia/nsw/sydney/2018-11-04/data/listings.csv.gz","australia","sydney","2018-11-04"
"149","http://data.insideairbnb.com/australia/nsw/sydney/2018-12-07/data/listings.csv.gz","australia","sydney","2018-12-07"
"150","http://data.insideairbnb.com/australia/nsw/sydney/2019-01-13/data/listings.csv.gz","australia","sydney","2019-01-13"
"151","http://data.insideairbnb.com/australia/nsw/sydney/2019-02-04/data/listings.csv.gz","australia","sydney","2019-02-04"
"152","http://data.insideairbnb.com/australia/nsw/sydney/2019-03-07/data/listings.csv.gz","australia","sydney","2019-03-07"
"153","http://data.insideairbnb.com/australia/nsw/sydney/2019-04-08/data/listings.csv.gz","australia","sydney","2019-04-08"
"154","http://data.insideairbnb.com/australia/nsw/sydney/2019-05-11/data/listings.csv.gz","australia","sydney","2019-05-11"
"155","http://data.insideairbnb.com/australia/nsw/sydney/2019-06-04/data/listings.csv.gz","australia","sydney","2019-06-04"
"156","http://data.insideairbnb.com/australia/nsw/sydney/2019-07-10/data/listings.csv.gz","australia","sydney","2019-07-10"
"157","http://data.insideairbnb.com/australia/nsw/sydney/2019-08-09/data/listings.csv.gz","australia","sydney","2019-08-09"
"158","http://data.insideairbnb.com/australia/nsw/sydney/2019-09-14/data/listings.csv.gz","australia","sydney","2019-09-14"
"159","http://data.insideairbnb.com/australia/nsw/sydney/2019-10-15/data/listings.csv.gz","australia","sydney","2019-10-15"
"160","http://data.insideairbnb.com/australia/nsw/sydney/2019-11-05/data/listings.csv.gz","australia","sydney","2019-11-05"
"161","http://data.insideairbnb.com/australia/nsw/sydney/2019-12-08/data/listings.csv.gz","australia","sydney","2019-12-08"
"162","http://data.insideairbnb.com/australia/nsw/sydney/2020-01-07/data/listings.csv.gz","australia","sydney","2020-01-07"
"163","http://data.insideairbnb.com/australia/nsw/sydney/2020-02-15/data/listings.csv.gz","australia","sydney","2020-02-15"
"164","http://data.insideairbnb.com/australia/nsw/sydney/2020-03-16/data/listings.csv.gz","australia","sydney","2020-03-16"
"165","http://data.insideairbnb.com/australia/nsw/sydney/2020-04-15/data/listings.csv.gz","australia","sydney","2020-04-15"
"166","http://data.insideairbnb.com/australia/nsw/sydney/2020-05-09/data/listings.csv.gz","australia","sydney","2020-05-09"
"167","http://data.insideairbnb.com/australia/nsw/sydney/2020-06-11/data/listings.csv.gz","australia","sydney","2020-06-11"
"168","http://data.insideairbnb.com/australia/nsw/sydney/2020-07-14/data/listings.csv.gz","australia","sydney","2020-07-14"
"169","http://data.insideairbnb.com/australia/nsw/sydney/2020-08-20/data/listings.csv.gz","australia","sydney","2020-08-20"
"170","http://data.insideairbnb.com/australia/nsw/sydney/2020-09-10/data/listings.csv.gz","australia","sydney","2020-09-10"
"171","http://data.insideairbnb.com/australia/tas/tasmania/2016-07-15/data/listings.csv.gz","australia","tasmania","2016-07-15"
"172","http://data.insideairbnb.com/australia/tas/tasmania/2016-08-08/data/listings.csv.gz","australia","tasmania","2016-08-08"
"173","http://data.insideairbnb.com/australia/tas/tasmania/2016-09-12/data/listings.csv.gz","australia","tasmania","2016-09-12"
"174","http://data.insideairbnb.com/australia/tas/tasmania/2016-10-14/data/listings.csv.gz","australia","tasmania","2016-10-14"
"175","http://data.insideairbnb.com/australia/tas/tasmania/2016-11-16/data/listings.csv.gz","australia","tasmania","2016-11-16"
"176","http://data.insideairbnb.com/australia/tas/tasmania/2016-12-17/data/listings.csv.gz","australia","tasmania","2016-12-17"
"177","http://data.insideairbnb.com/australia/tas/tasmania/2017-01-20/data/listings.csv.gz","australia","tasmania","2017-01-20"
"178","http://data.insideairbnb.com/australia/tas/tasmania/2017-02-23/data/listings.csv.gz","australia","tasmania","2017-02-23"
"179","http://data.insideairbnb.com/australia/tas/tasmania/2017-03-16/data/listings.csv.gz","australia","tasmania","2017-03-16"
"180","http://data.insideairbnb.com/australia/tas/tasmania/2017-04-17/data/listings.csv.gz","australia","tasmania","2017-04-17"
"181","http://data.insideairbnb.com/australia/tas/tasmania/2017-05-15/data/listings.csv.gz","australia","tasmania","2017-05-15"
"182","http://data.insideairbnb.com/australia/tas/tasmania/2017-06-17/data/listings.csv.gz","australia","tasmania","2017-06-17"
"183","http://data.insideairbnb.com/australia/tas/tasmania/2017-07-17/data/listings.csv.gz","australia","tasmania","2017-07-17"
"184","http://data.insideairbnb.com/australia/tas/tasmania/2017-08-16/data/listings.csv.gz","australia","tasmania","2017-08-16"
"185","http://data.insideairbnb.com/australia/tas/tasmania/2017-09-20/data/listings.csv.gz","australia","tasmania","2017-09-20"
"186","http://data.insideairbnb.com/australia/tas/tasmania/2017-10-20/data/listings.csv.gz","australia","tasmania","2017-10-20"
"187","http://data.insideairbnb.com/australia/tas/tasmania/2017-11-24/data/listings.csv.gz","australia","tasmania","2017-11-24"
"188","http://data.insideairbnb.com/australia/tas/tasmania/2017-12-20/data/listings.csv.gz","australia","tasmania","2017-12-20"
"189","http://data.insideairbnb.com/australia/tas/tasmania/2018-01-30/data/listings.csv.gz","australia","tasmania","2018-01-30"
"190","http://data.insideairbnb.com/australia/tas/tasmania/2018-02-17/data/listings.csv.gz","australia","tasmania","2018-02-17"
"191","http://data.insideairbnb.com/australia/tas/tasmania/2018-03-31/data/listings.csv.gz","australia","tasmania","2018-03-31"
"192","http://data.insideairbnb.com/australia/tas/tasmania/2018-04-21/data/listings.csv.gz","australia","tasmania","2018-04-21"
"193","http://data.insideairbnb.com/australia/tas/tasmania/2018-05-26/data/listings.csv.gz","australia","tasmania","2018-05-26"
"194","http://data.insideairbnb.com/australia/tas/tasmania/2018-06-26/data/listings.csv.gz","australia","tasmania","2018-06-26"
"195","http://data.insideairbnb.com/australia/tas/tasmania/2018-07-31/data/listings.csv.gz","australia","tasmania","2018-07-31"
"196","http://data.insideairbnb.com/australia/tas/tasmania/2018-08-27/data/listings.csv.gz","australia","tasmania","2018-08-27"
"197","http://data.insideairbnb.com/australia/tas/tasmania/2018-09-21/data/listings.csv.gz","australia","tasmania","2018-09-21"
"198","http://data.insideairbnb.com/australia/tas/tasmania/2018-10-18/data/listings.csv.gz","australia","tasmania","2018-10-18"
"199","http://data.insideairbnb.com/australia/tas/tasmania/2018-11-21/data/listings.csv.gz","australia","tasmania","2018-11-21"
"200","http://data.insideairbnb.com/australia/tas/tasmania/2018-12-21/data/listings.csv.gz","australia","tasmania","2018-12-21"
"201","http://data.insideairbnb.com/australia/tas/tasmania/2019-01-11/data/listings.csv.gz","australia","tasmania","2019-01-11"
"202","http://data.insideairbnb.com/australia/tas/tasmania/2019-02-02/data/listings.csv.gz","australia","tasmania","2019-02-02"
"203","http://data.insideairbnb.com/australia/tas/tasmania/2019-03-06/data/listings.csv.gz","australia","tasmania","2019-03-06"
"204","http://data.insideairbnb.com/australia/tas/tasmania/2019-04-05/data/listings.csv.gz","australia","tasmania","2019-04-05"
"205","http://data.insideairbnb.com/australia/tas/tasmania/2019-05-05/data/listings.csv.gz","australia","tasmania","2019-05-05"
"206","http://data.insideairbnb.com/australia/tas/tasmania/2019-06-03/data/listings.csv.gz","australia","tasmania","2019-06-03"
"207","http://data.insideairbnb.com/australia/tas/tasmania/2019-07-08/data/listings.csv.gz","australia","tasmania","2019-07-08"
"208","http://data.insideairbnb.com/australia/tas/tasmania/2019-08-08/data/listings.csv.gz","australia","tasmania","2019-08-08"
"209","http://data.insideairbnb.com/australia/tas/tasmania/2019-09-14/data/listings.csv.gz","australia","tasmania","2019-09-14"
"210","http://data.insideairbnb.com/australia/tas/tasmania/2019-10-14/data/listings.csv.gz","australia","tasmania","2019-10-14"
"211","http://data.insideairbnb.com/australia/tas/tasmania/2019-11-01/data/listings.csv.gz","australia","tasmania","2019-11-01"
"212","http://data.insideairbnb.com/australia/tas/tasmania/2019-12-07/data/listings.csv.gz","australia","tasmania","2019-12-07"
"213","http://data.insideairbnb.com/australia/tas/tasmania/2020-01-04/data/listings.csv.gz","australia","tasmania","2020-01-04"
"214","http://data.insideairbnb.com/australia/tas/tasmania/2020-02-14/data/listings.csv.gz","australia","tasmania","2020-02-14"
